Time (BST),Column_Bolt_Bottom_(ColB),Column_Bolt_Top_(ColBt),Column_Front_Bottom_(ColFb),Column_Front_Middle_(ColFm),Column_Front_Top_(ColFt),Column_Rear_Bottom_(ColRb),Column_Rear_Middle_(ColRm),Column_Rear_Top_(ColRt),Column_Top_(ColTp),Enclosure,HstB1,HstB2,HstB3,HstB4,HstB5,HstB6,HstT1,HstT2,HstT3,HstT4,HstT5,HstT6,Spindle_Front_Bottom_(HstFB),Spindle_Front_Top_(HstFT),Spindle_Motor_Bolt_(Smot),X_Axis_Bearing_Cap_(Xbcp),X_Ballnut_(Xblnt),Y_Axis_Motor_Bolt_(Ymot),Y_Ballnut_(Yblnt),Z_Axis_Bearing_Cap_(Zbcp),Z_Axis_Motor_(Zmot),Z_Ballnut_(Zblnt)
24-06-26T03:45:28.943704,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.187,28.687,28.687,26.875,24.625,26.375,31.437,45.0,27.937
24-06-26T03:45:34.667438,25.687,28.125,26.312,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.187,28.687,28.687,26.875,24.625,26.375,31.437,45.062,27.937
24-06-26T03:45:39.025176,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.187,28.687,28.687,26.875,24.625,26.375,31.437,45.0,27.937
24-06-26T03:45:43.983838,25.687,28.125,26.312,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.562,28.187,28.625,28.687,26.875,24.625,26.375,31.437,45.0,27.937
24-06-26T03:45:49.027490,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.625,28.687,26.875,24.625,26.375,31.437,45.0,27.937
24-06-26T03:45:53.986334,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.187,28.687,28.687,26.875,24.625,26.375,31.437,45.0,27.937
24-06-26T03:45:59.011092,25.687,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.625,28.687,26.875,24.625,26.375,31.437,45.0,27.937
24-06-26T03:46:03.971310,25.625,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.125,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.562,28.187,28.625,28.687,26.875,24.687,26.375,31.437,45.0,27.937
24-06-26T03:46:10.302769,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.625,28.687,26.875,24.687,26.375,31.437,45.0,27.937
24-06-26T03:46:13.984090,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.187,28.625,28.687,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:46:19.027441,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.625,28.687,26.875,24.625,26.375,31.437,45.0,28.0
24-06-26T03:46:24.061286,25.687,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.187,28.625,28.687,26.875,24.625,26.375,31.375,45.0,28.0
24-06-26T03:46:29.028237,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.625,28.687,26.875,24.625,26.375,31.375,45.0,28.0
24-06-26T03:46:34.111570,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.625,28.687,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:46:39.013867,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.562,28.687,26.875,24.625,26.375,31.375,45.0,27.937
24-06-26T03:46:45.022055,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.125,28.562,28.687,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:46:49.012382,25.687,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.125,28.562,28.687,26.875,24.625,26.375,31.375,45.0,27.937
24-06-26T03:46:53.968203,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.562,28.687,26.875,24.687,26.375,31.375,45.062,27.937
24-06-26T03:46:59.026662,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.125,28.562,28.687,26.812,24.625,26.375,31.375,45.062,27.937
24-06-26T03:47:03.988946,25.687,28.125,26.25,26.875,27.5,25.937,26.5,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.125,28.562,28.687,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:47:09.325950,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.562,28.625,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:47:13.983168,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.562,28.125,28.562,28.625,26.812,24.625,26.375,31.375,45.0,27.937
24-06-26T03:47:19.201972,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.187,28.562,28.625,26.875,24.687,26.375,31.375,45.0,28.0
24-06-26T03:47:23.987103,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.562,28.687,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:47:29.036768,25.687,28.125,26.25,26.875,27.5,25.937,26.5,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.687,28.125,28.562,28.625,26.875,24.687,26.375,31.375,45.0,27.937
24-06-26T03:47:34.061526,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.562,28.625,26.812,24.625,26.375,31.437,45.0,27.937
24-06-26T03:47:39.026587,25.687,28.062,26.25,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.125,28.5,28.625,26.875,24.625,26.375,31.375,45.0,27.937
24-06-26T03:47:43.986685,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.5,28.625,26.812,24.625,26.375,31.437,45.0,27.937
24-06-26T03:47:49.025971,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.5,28.625,26.812,24.625,26.375,31.437,44.937,28.0
24-06-26T03:47:55.279208,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.062,28.0,27.625,28.125,28.5,28.687,26.812,24.687,26.375,31.437,44.937,27.937
24-06-26T03:47:59.025613,25.625,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.125,28.5,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:03.986057,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.5,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:09.012515,25.625,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.125,28.5,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:13.980451,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:19.054321,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.5,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:23.987465,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.125,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:30.004911,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:33.974972,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:39.026973,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:44.064326,25.687,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:49.022509,25.687,28.062,26.25,26.875,27.5,25.937,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.562,28.125,28.437,28.625,26.812,24.625,26.312,31.437,44.937,27.937
24-06-26T03:48:54.308092,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:48:59.027541,25.625,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.125,28.437,28.625,26.812,24.625,26.375,31.437,44.937,27.937
24-06-26T03:49:04.389386,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.125,28.437,28.625,26.812,24.687,26.312,31.437,44.937,27.937
24-06-26T03:49:09.028907,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.125,28.375,28.625,26.812,24.625,26.312,31.437,45.0,27.937
24-06-26T03:49:13.988226,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.75,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.125,28.437,28.625,26.812,24.625,26.375,31.437,45.0,27.937
24-06-26T03:49:19.114649,25.687,28.062,26.25,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.375,28.625,26.812,24.625,26.312,31.437,45.0,28.0
24-06-26T03:49:23.971029,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.125,28.375,28.562,26.812,24.625,26.375,31.375,45.0,27.937
24-06-26T03:49:29.011870,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,28.0,27.625,28.062,28.375,28.625,26.812,24.625,26.375,31.375,45.0,27.937
24-06-26T03:49:33.983701,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.125,28.375,28.625,26.812,24.625,26.312,31.375,45.0,27.937
24-06-26T03:49:39.744233,25.687,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.062,28.375,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:49:43.991248,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.062,28.375,28.625,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:49:49.013902,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.375,28.562,26.812,24.625,26.375,31.375,45.062,27.937
24-06-26T03:49:54.067899,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.062,28.375,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:49:59.027740,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.375,28.625,26.812,24.625,26.375,31.375,45.062,27.937
24-06-26T03:50:04.023579,25.687,28.125,26.25,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.375,28.562,26.812,24.625,26.375,31.437,45.062,27.937
24-06-26T03:50:09.028522,25.687,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.062,28.375,28.562,26.812,24.625,26.375,31.375,45.062,28.0
24-06-26T03:50:15.217700,25.625,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:50:19.025935,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.375,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:50:23.986709,25.625,28.125,26.25,26.875,27.5,25.937,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:50:29.107009,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.375,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:50:33.987348,25.687,28.125,26.312,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.062,28.0
24-06-26T03:50:39.233003,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.125,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.5,28.062,28.312,28.562,26.812,24.687,26.312,31.375,45.062,27.937
24-06-26T03:50:43.987655,25.625,28.062,26.25,26.875,27.5,25.937,26.5,26.937,29.125,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:50:49.737408,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.437,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.0,27.937
24-06-26T03:50:53.969308,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.75,24.625,26.312,31.375,45.062,27.937
24-06-26T03:50:59.019908,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.5,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:51:04.074323,25.687,28.125,26.312,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.437,45.0,27.937
24-06-26T03:51:09.021135,25.625,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.0,27.937
24-06-26T03:51:14.066058,25.687,28.062,26.25,26.875,27.5,25.937,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.875,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.0,27.937
24-06-26T03:51:19.029575,25.625,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.437,45.0,27.937
24-06-26T03:51:24.927129,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.062,28.312,28.562,26.812,24.687,26.312,31.437,45.0,27.937
24-06-26T03:51:29.026483,25.625,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.312,28.562,26.812,24.625,26.312,31.437,45.0,27.937
24-06-26T03:51:34.066409,25.625,28.062,26.25,26.875,27.5,25.937,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.625,28.062,28.312,28.562,26.812,24.625,26.312,31.375,45.0,27.937
24-06-26T03:51:39.109041,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.25,28.562,26.75,24.625,26.312,31.375,45.0,27.937
24-06-26T03:51:44.068114,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.25,28.5,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:51:49.024644,25.625,28.125,26.25,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.812,28.0,27.937,27.562,28.062,28.25,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:51:54.066216,25.625,28.125,26.25,26.812,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.0,28.25,28.562,26.75,24.625,26.312,31.375,45.062,27.937
24-06-26T03:52:00.259612,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.125,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.5,28.062,28.25,28.562,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:52:04.059973,25.687,28.062,26.25,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.25,28.5,26.75,24.625,26.312,31.375,45.062,27.937
24-06-26T03:52:09.026570,25.625,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.25,28.5,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:52:14.068203,25.625,28.125,26.312,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.812,27.937,27.937,27.562,28.062,28.25,28.562,26.75,24.625,26.312,31.375,45.062,27.937
24-06-26T03:52:19.024351,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.062,28.25,28.5,26.812,24.625,26.312,31.375,45.062,27.937
24-06-26T03:52:24.194401,25.687,28.125,26.25,26.875,27.5,26.0,26.5,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.0,28.25,28.562,26.75,24.625,26.312,31.375,45.062,28.0
24-06-26T03:52:29.025850,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.75,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.0,28.25,28.562,26.812,24.625,26.312,31.375,45.125,27.937
24-06-26T03:52:34.971919,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.0,28.25,28.562,26.75,24.625,26.312,31.375,45.125,28.0
24-06-26T03:52:39.026913,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,27.937,27.937,27.562,28.0,28.25,28.5,26.75,24.625,26.312,31.375,45.125,28.0
24-06-26T03:52:44.067338,25.687,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.0,28.187,28.5,26.75,24.625,26.312,31.375,45.125,27.937
24-06-26T03:52:49.016460,25.687,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.687,27.75,27.812,27.687,27.5,27.812,27.937,27.875,27.937,27.937,27.562,28.0,28.187,28.562,26.75,24.625,26.312,31.312,45.125,28.0
24-06-26T03:52:54.073662,25.625,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,27.937,27.937,27.562,28.0,28.187,28.5,26.75,24.625,26.312,31.375,45.125,27.937
24-06-26T03:52:59.026062,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.812,27.812,27.687,27.5,27.812,27.937,27.875,28.0,27.937,27.562,28.0,28.187,28.5,26.75,24.625,26.312,31.375,45.125,27.937
24-06-26T03:53:04.054951,25.625,28.125,26.25,26.875,27.5,26.0,26.437,26.937,29.0,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,27.937,27.937,27.625,28.0,28.187,28.5,26.75,24.625,26.312,31.312,45.187,27.937
24-06-26T03:53:10.291583,25.625,28.125,26.312,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.812,28.0,27.937,27.562,28.0,28.187,28.5,26.812,24.625,26.312,31.312,45.187,28.0
24-06-26T03:53:14.054230,25.625,28.062,26.25,26.875,27.5,26.0,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,27.937,27.937,27.562,28.0,28.187,28.5,26.75,24.625,26.25,31.312,45.125,27.937
24-06-26T03:53:19.017242,25.625,28.125,26.25,26.875,27.5,25.937,26.437,26.937,29.062,43.812,27.375,27.5,27.625,27.75,27.812,27.687,27.5,27.812,27.937,27.875,27.937,27.937,27.562,28.0,28.187,28.5,26.812,24.625,26.312,31.312,45.187,28.0
